Property_ID,Habitability_score
0x8217,85.55601
0xbea3,74.07263
0x5aa7,65.19294
0x6d90,73.48673
0x6368,66.6894
0xa544,81.44921
0x8f27,37.467728
0x4412,85.41663
0x6222,78.5757
0x1976,77.422035
0x47f8,88.50862
0x4a77,73.600204
0x9435,75.30499
0x8708,34.987263
0x824b,59.825195
0x7705,72.703514
0x63cd,87.30021
0x6a21,73.40303
0x9706,72.98266
0x7dc,28.638224
0x86fa,84.13386
0xb312,66.11561
0x7b8a,77.246895
0x144f,77.40858
0x20d8,72.64086
0x4e83,92.043396
0xc0b0,82.40665
0x77aa,90.05206
0x5c51,67.11374
0xaab9,74.30749
0x8df4,79.29026
0x971a,75.710236
0xa1dc,80.42201
0x5b96,82.18416
0x2d00,77.185905
0xac4,82.86792
0x5256,37.840313
0x44e1,39.504425
0xe8e,78.24183
0x2730,76.326935
0x83d5,78.76894
0x4ead,80.32308
0x41b1,38.892113
0xb075,83.50027
0x842b,68.17522
0x139a,75.99173
0x5bac,31.833336
0x58bd,73.726814
0x8699,69.53619
0xb6f0,75.681595
0x1189,77.020645
0x805b,87.33708
0xa2b2,74.15166
0x25d8,83.27994
0x5746,73.945045
0x26fb,78.30065
0x4c14,63.976
0xb502,46.620422
0xb498,87.86577
0x6855,75.78048
0xad61,67.625854
0x895a,63.263348
0xb89,32.501545
0x1e66,71.3969
0x4897,91.036026
0x3347,76.95085
0x7fd1,74.93221
0x552b,83.19631
0x8e08,82.351395
0xa039,47.152855
0x61f1,71.17833
0x2b50,77.57677
0x29c0,82.19002
0xb12f,91.10402
0x239f,65.310005
0x28dc,75.22001
0xc299,71.84355
0xbfb8,81.728096
0x2298,67.087654
0x9f7a,77.164345
0x3f5f,64.461334
0x72c0,74.31725
0x904c,80.877014
0x3581,71.55021
0xac58,59.579273
0x52e8,77.12582
0x1b7a,69.52106
0xc35a,71.45873
0xc8a8,71.82987
0x3281,78.42594
0x5b13,67.55723
0xc2b4,78.72085
0x7c83,65.5919
0x5780,77.25273
0x2bd8,72.21184
0x3b4f,73.983116
0xadda,76.87443
0x5190,39.39986
0x4238,79.779625
0x3787,75.69502
0xb017,74.13986
0x59f0,80.45428
0x379f,75.50377
0x42fd,74.83515
0x5709,67.413635
0xa828,70.03354
0x683f,85.89802
0x561a,55.686638
0x2661,27.023857
0x3fde,82.52832
0x9134,44.57215
0x6bfe,68.970024
0x258a,72.37563
0x169c,76.293144
0x12c4,82.02056
0xb835,85.64766
0x14c1,76.25708
0xb0de,41.16978
0x28cc,80.06513
0x513d,93.073265
0x9be3,73.83198
0x5461,84.64352
0x2737,81.29144
0x52b7,78.66232
0xae24,80.52579
0xa583,75.507
0x678f,86.924965
0x30ef,76.52925
0x221f,76.376564
0x7a34,71.12651
0xc31b,74.35458
0x7b5,69.10228
0x515e,86.42058
0x6004,83.97296
0xa005,86.14798
0x5987,78.32203
0x8495,79.22806
0xb48,63.471844
0x6728,67.98053
0xa705,73.18122
0x8d8b,73.224655
0x3cee,83.42185
0x66de,73.273994
0x3462,82.75705
0xbac,19.4051
0xae86,77.13322
0x4d4d,71.26675
0x20b1,68.56503
0x4f35,90.52424
0x9726,82.132
0x81f,77.88701
0x49a7,42.814224
0xc6b9,67.70976
0x929c,84.97065
0xc372,38.906563
0x4319,76.84671
0x2408,75.29966
0x7fc0,90.58224
0xae51,75.095085
0xa91,77.88119
0x76ad,68.12005
0x6893,83.16162
0x4fe2,74.46123
0x1387,76.05289
0x354f,64.97678
0x6981,87.430336
0x107b,77.31964
0x1ddc,67.011215
0xb9bc,74.27404
0x4336,84.421814
0x944,76.69994
0x6a59,68.12068
0xb9f3,74.5305
0x36a6,74.4026
0x77e3,71.87841
0x7f25,67.43757
0x47a2,79.42554
0x3d9a,69.065735
0x2424,73.45861
0x3818,70.74885
0x6f7a,88.43939
0x4088,84.61681
0x66c9,79.97205
0x8d0a,73.95549
0x48ed,72.00762
0x6e43,74.63734
0x88b5,82.031944
0xb2ec,72.240204
0x3995,76.25857
0x294c,74.30052
0xc1f0,73.89587
0x24b8,73.147385
0xba54,77.669014
0x3dc0,72.93924
0xa47d,73.70398
0x3f04,69.89899
0xa80d,83.84929
0x789b,87.312096
0x684d,77.87088
0x4347,83.04261
0xb13e,78.79086
0x8e4e,67.94671
0x314f,79.33274
0x6c9e,69.212685
0x1e70,73.43867
0x1d47,76.94697
0xb2c8,70.14036
0x145f,74.31078
0x2834,67.08085
0xa94a,81.490005
0xa4d9,80.47145
0x6538,76.233864
0xa391,71.43559
0x7379,81.87337
0x57b8,71.57535
0x375d,74.93842
0x2396,74.115204
0x4997,72.69014
0x829,79.84868
0x7bf2,90.69082
0x71de,71.30658
0x742d,78.190895
0x6bbb,91.65641
0x883f,79.23234
0xbcd,81.201096
0x4bd2,73.52095
0x1293,90.411064
0x588f,63.79895
0x3b5e,79.04967
0xb1fb,79.43614
0x95f0,19.34458
0xb8f3,44.330055
0x1c9d,63.58842
0x6bf0,79.39102
0x8110,78.6606
0x6daf,78.35497
0xb1cd,31.304352
0x948d,83.24932
0x710e,82.49447
0x382e,75.16608
0x63a5,73.11745
0x847f,71.589294
0xadb6,73.49127
0x3204,81.35539
0xa0d9,74.83805
0x169a,75.4966
0x6a14,66.59267
0x469d,81.42766
0x1052,87.09458
0x5dc7,73.90494
0x66b8,71.78204
0x44ce,74.18279
0xcbf,79.65362
0x74ac,80.33727
0x36b5,68.2404
0x1bb7,43.196217
0x34b7,77.34707
0x9362,71.76361
0x1d7b,82.60287
0x3fdd,40.14899
0x5e05,72.52017
0x704,77.142365
0x9bba,75.07232
0x4102,73.47319
0xadbd,76.42704
0x29e9,31.781765
0x8843,82.93363
0x7b9c,86.074844
0x5adb,74.89374
0x5b48,59.483578
0x3775,70.064445
0x1d25,83.15542
0x95aa,79.30633
0x5a88,84.17818
0x7990,84.7091
0xc5c7,37.867085
0x3b59,75.442825
0x707a,80.11693
0x6187,72.63
0x67f3,71.62234
0x256f,74.330536
0xabed,55.44218
0x1ae8,73.14479
0x9a20,68.324036
0x7cfa,71.83849
0x5363,72.7496
0x9d1f,38.525284
0xc48,83.847694
0xb034,75.85134
0x6894,78.88948
0xc0e7,90.699005
0x426c,73.18788
0x3e23,83.68323
0x89e,72.60462
0xa230,78.639786
0x7bd6,84.336205
0x6c67,67.97756
0x62f0,83.392746
0x8094,85.62081
0x76bd,65.95363
0x673a,74.206375
0x4aba,75.40566
0x78a3,72.37743
0x855e,62.195877
0xc40c,82.83345
0xc512,78.47354
0x8056,83.32445
0x5fa8,68.69544
0x762d,69.906944
0x7bf8,81.48202
0x711d,75.47888
0x7d5f,81.36101
0x17d9,66.48368
0xa29c,89.5124
0xc699,82.66185
0x107a,75.65806
0x4fc3,71.19643
0xc353,68.6886
0x790e,72.48959
0xc1ec,79.77608
0x235a,81.589584
0x4094,70.467285
0x59f2,38.19345
0x9fc1,48.779907
0x4675,83.80014
0x4ba9,82.28937
0x3789,83.06894
0x3f10,75.48662
0xa36c,70.92616
0x1b90,68.98817
0x635,88.49264
0xb97a,73.06644
0x6e31,82.29691
0x5598,72.905304
0x857a,75.19037
0x2d14,36.205185
0x6f7c,82.47499
0xb7d0,76.514496
0x1586,77.92061
0x4ed1,81.40438
0x3796,84.70657
0x23a0,71.08729
0x2bd2,82.75154
0x86de,75.07638
0x35c6,62.598137
0x3748,83.256
0xb43d,68.83717
0x91ab,74.028175
0x5be7,78.44766
0x5864,88.02935
0x2446,76.938736
0x741e,80.73374
0x8715,42.16001
0x1295,71.28244
0x7708,74.09332
0x3255,83.01482
0x8fd8,74.90296
0xa2f3,76.83567
0x1b2d,74.61971
0xc0dd,88.45753
0xb82c,73.45479
0x477a,73.769356
0xc0b1,87.3899
0x549e,89.16608
0x3dc1,84.621994
0x1c25,84.34294
0x8c4e,80.29567
0x114c,73.87454
0x9ff,77.48572
0x8a64,75.080536
0x4fdf,73.82395
0x9cc0,37.825207
0xc876,81.92874
0xbc8d,82.41992
0x46ce,76.14892
0x7592,77.777756
0xa7e,71.50718
0xa1a0,81.15642
0xc57a,75.5048
0x92ca,82.520454
0x8bb2,63.855663
0x4d13,70.359726
0x882a,81.651115
0x6d66,78.6152
0x7035,80.08006
0x603e,75.34593
0x5bd9,77.36949
0xb95f,45.64438
0x848,29.649893
0x3b12,80.098045
0x67c2,78.09792
0x6534,86.06617
0x2607,49.30934
0xb2c0,70.01727
0x29d6,76.9789
0x94bf,87.54001
0x35d5,83.19856
0xab04,64.16564
0xc758,85.206184
0xad39,40.696636
0xa1e4,79.995445
0xeeb,76.76837
0xb396,80.98613
0xc32a,79.24966
0x44e3,76.91436
0x3ffc,87.88318
0xad8d,74.5262
0x15f1,76.12663
0xa714,83.8002
0xb20e,40.34804
0x6102,77.44358
0x847e,72.64833
0x41a7,82.95981
0x271a,72.97646
0x20bc,69.518906
0xbd5d,74.205215
0xc926,75.80159
0xadd9,77.15415
0x7997,72.875244
0xbaee,80.148254
0xc941,75.17426
0x50de,84.359474
0x1a9e,80.72059
0xc744,83.48102
0xbd2f,75.502945
0xc866,73.70297
0x55f6,79.765625
0x6e02,78.71812
0x82d1,50.27351
0xa31a,80.175766
0x164f,72.960945
0x4d3e,73.88135
0x5a5b,78.56572
0x6319,80.66068
0xab2d,66.84805
0x8b9,78.3817
0xadb,73.479904
0xb4b7,81.51293
0x1cb5,81.56121
0x65d5,70.00336
0x9636,84.88971
0x6ec0,73.69
0xc2df,80.1917
0x3a93,90.98636
0xa3d2,87.97678
0x34dd,75.20119
0x5516,84.84212
0x9076,75.56838
0x855b,71.27225
0x14c8,82.22517
0xb55d,82.32357
0xbc4d,36.28578
0x7f9b,82.345436
0x2f02,74.547844
0xb748,72.67985
0x5da4,83.92856
0x27ab,74.73289
0x297f,77.84217
0x42d8,72.66598
0xb074,83.50042
0xc7a3,77.22887
0x1579,74.77507
0x8b2,83.9189
0x6606,74.80428
0x562c,80.36756
0xed7,71.63454
0xa501,73.95753
0x3b29,76.71318
0x20ce,69.99109
0x405d,76.34848
0xec3,80.08199
0x24ca,81.8137
0x91a5,83.75682
0x4833,85.131874
0x49bb,77.30722
0x512a,69.352066
0xa0d3,73.72702
0x8014,76.64022
0x1e12,67.763145
0xc827,75.02256
0x3ba1,37.037544
0xb2a9,84.510124
0x7e1f,84.49376
0x9e6a,74.48067
0x5fe2,72.42058
0xc197,73.50942
0x3047,64.14928
0x4145,77.1994
0x381c,92.554726
0x46f7,80.24676
0x62d8,77.60835
0xaff,74.86091
0x6940,74.578316
0x28a2,65.71167
0x38e7,75.83461
0x3984,79.31191
0x3d70,76.110115
0xc870,70.814835
0xb910,39.1797
0x4741,74.861435
0xa76e,83.19495
0x875e,81.09431
0x6019,88.037575
0x4cfb,89.01571
0x8ca8,87.50545
0x3ac7,68.11691
0x292f,70.75881
0x2f2a,83.957054
0x57fe,90.875656
0x5d11,82.42062
0x6328,33.309338
0x9729,87.00178
0x928,89.20039
0x4c06,82.736755
0x43c6,75.49954
0x2598,85.048615
0x7f77,75.95725
0xac4b,77.52608
0x6705,80.960556
0x111f,65.30476
0x4a96,83.39878
0x3f80,79.664444
0x3c92,82.146034
0x4832,81.34458
0x980a,62.672184
0x761a,73.86826
0x6832,81.72095
0x2875,79.75442
0x1487,88.673965
0x40db,30.928192
0x963f,71.132164
0x3fef,77.20499
0x457e,84.5116
0x1dbf,79.51515
0x528c,81.680084
0x1b31,83.21119
0x2441,66.4175
0x7370,81.089
0x66b4,75.7184
0xad4c,75.43521
0x789,79.84959
0x2d0a,70.693634
0xb00d,82.35913
0x7f48,93.14426
0xc196,72.54739
0xbb3f,66.05295
0x6a67,78.511826
0x696a,73.10228
0x721f,80.669685
0xbab9,80.5457
0x289f,86.787384
0x6ac1,75.546074
0x2b28,81.6085
0x79e4,82.080505
0x7f92,77.146904
0x4223,80.030914
0xb5c4,73.84332
0x27a6,72.45336
0x7f26,91.03507
0x480f,84.784454
0x4a34,65.77788
0xad6a,84.42273
0x2eed,74.86889
0x693c,76.84069
0x7c25,74.004745
0x94e,83.44087
0xbc72,65.889725
0xb60,78.33618
0x585c,70.31998
0x5490,75.097786
0x4350,63.388634
0x4ffd,67.18563
0x5f1a,68.74068
0x569b,81.294464
0xbf3a,72.380714
0x7981,82.28796
0x7540,76.97299
0xa43,71.886955
0x6641,84.29641
0x2955,73.266815
0x75b0,76.19444
0x151b,78.553314
0x997,91.11794
0x872b,88.78358
0xb40e,82.22076
0xae94,70.2517
0xae03,86.78903
0x397d,76.937584
0x4405,75.59889
0x3f8f,71.05385
0x9074,88.37768
0x74d7,86.67316
0xa560,85.468994
0x99cc,73.92405
0x4a63,76.87958
0x1a96,82.00703
0x6849,81.248375
0x57bb,78.25459
0x4cc2,79.32576
0x6ce0,40.91619
0x2e5a,70.53496
0xb162,85.981544
0xbed,38.701164
0x2d80,52.97038
0xb3e2,62.808853
0xa7d2,34.281998
0x74e,89.07093
0x271e,82.492836
0x61b4,75.10363
0x2567,94.29673
0x7b87,77.32724
0x445f,77.37318
0x8b3b,72.910095
0x6de1,77.745
0xbe9e,77.73829
0x567a,72.85893
0x9971,74.293106
0x45b3,76.15677
0x8cd8,85.43963
0x2e3b,74.609985
0x8fb5,62.276764
0xb76d,39.28172
0xc1e4,77.88592
0x6a0e,83.3
0xc6bf,90.71661
0x358f,35.791122
0x6d2d,80.69833
0x5e40,83.90516
0x9ec,89.752846
0x547b,62.315666
0x1e6c,58.487232
0x1032,72.683426
0xa64f,74.42444
0x1d36,81.48257
0x506d,71.4725
0x9f7f,78.81426
0x20e9,71.425476
0x1f02,79.274605
0x801e,85.505486
0x5112,72.969
0x68fb,66.52023
0x5139,64.587296
0x2027,71.1049
0xcdf,76.8205
0x3503,84.62594
0x816a,83.216354
0x59aa,73.6362
0x26b7,85.58223
0x2311,92.01656
0x5af0,79.37126
0xa784,80.500565
0x717a,74.34606
0x9d77,70.36405
0xae7e,83.002525
0x9a5c,83.10035
0x4e13,81.644875
0x8bee,27.08856
0x688f,81.723404
0x3d0c,84.11841
0x9961,72.470375
0x7f50,75.08779
0xab17,74.69309
0x99d0,84.74688
0xdbd,79.51235
0x24a2,73.67441
0xbbe6,75.16149
0x36a3,73.93186
0xc4bd,88.29052
0x5144,85.378654
0x7674,88.436035
0x2319,81.18288
0x6343,72.54236
0x91dd,90.04271
0x8ff1,79.6815
0x9178,40.038006
0x43b1,81.60811
0x62f4,84.844055
0x8b20,77.92838
0x41c6,90.65045
0x67fe,71.08355
0x2b90,74.363045
0x3f63,86.175766
0x68a8,70.90938
0xa276,65.94196
0x379a,73.59653
0x85e2,83.90446
0x393b,85.62804
0x1854,75.56607
0x8f8a,76.43396
0xb064,78.7169
0x6314,83.18974
0x9918,73.87528
0x2cea,90.600136
0x71ff,79.414314
0x678e,80.39339
0xa5d6,81.61399
0xb920,74.977295
0x8332,83.43954
0x9698,78.55703
0x4f4e,29.969172
0x1d60,75.382545
0x8dc,75.71814
0x6d49,74.4064
0x935f,76.23688
0xb06b,80.48717
0x5ce1,82.16011
0xb88,74.01953
0xb9b6,75.40114
0x618f,60.529198
0xdb1,81.81758
0x14d9,85.249596
0x7def,75.83206
0xba05,81.0458
0x9bc7,82.2515
0x125f,75.83473
0xbf2c,72.69292
0x8be8,68.74064
0x6a88,79.83047
0x27a3,78.78236
0x442a,72.55569
0x3a6f,57.931892
0x3cd4,81.46216
0x86ae,70.736824
0x4dba,80.53692
0xa841,71.321236
0xb638,69.37937
0x11f4,86.64743
0xa5b1,81.40083
0x79e2,81.97709
0x3574,84.05288
0x70c2,36.51626
0x3d9f,78.04173
0x93a7,92.703186
0x78da,82.5961
0xafbd,84.68735
0x8b75,79.31054
0x29ea,81.97583
0xbb91,75.92503
0xad71,82.563675
0x7a33,81.97847
0x13eb,71.42901
0x5a1e,48.371098
0x8e3c,77.06682
0x8e9b,91.06493
0x247d,83.958954
0xaacc,82.577774
0xa9c1,84.36113
0x64fc,74.756195
0x7641,75.716286
0x357d,86.83948
0x1562,68.147995
0x97f7,81.92297
0x3171,77.80222
0x8748,77.3012
0x6616,78.85431
0x5dc9,34.825287
0x3fa7,73.15657
0xc2a4,66.96111
0xaf12,75.30465
0x1778,76.776344
0x91c3,72.05411
0x3ecc,83.45422
0xa20c,54.838818
0x43ab,72.99031
0x290e,76.46617
0x8d85,80.03991
0xb4a9,83.080894
0x53c2,66.3634
0x6cfb,66.69518
0xfb3,92.06227
0x9320,74.99815
0x4683,32.305992
0x203a,75.89105
0x3903,40.072227
0x2add,72.76755
0x8729,76.43404
0x15f2,71.28549
0x57e9,81.9559
0x1b09,82.79979
0x96dd,77.79555
0x49bf,91.14929
0xb08b,77.835175
0xa1a2,79.447296
0x8cfa,77.68141
0x6239,74.67693
0x94af,83.25815
0xc8e,82.80561
0x5733,40.42691
0x3e1f,77.96024
0x6598,82.29645
0x8328,72.99522
0x84ec,75.2241
0x3664,69.804085
0x8659,83.20138
0x35ed,84.85679
0x2f27,77.41855
0xa655,68.339226
0x1d71,73.5791
0x2749,85.07956
0x6de8,76.90539
0x4879,76.89153
0x9f10,75.40916
0x7b28,38.97711
0x7f59,80.80318
0x11ea,86.44535
0xb081,75.624146
0x93a4,83.274765
0x5c0b,84.33316
0x2e3a,72.88516
0xa70d,85.38615
0xa3b9,85.95459
0x4a9f,39.01717
0x2cbc,76.44357
0xa96e,75.5393
0x5101,33.275204
0x62cd,39.676334
0xb610,76.11305
0x30ff,87.72644
0x919e,80.68286
0x55ba,93.68997
0x521d,73.33513
0x1449,38.565655
0x8b78,70.97951
0x7252,82.508736
0x922a,79.68956
0x7a3a,73.80112
0xaabb,73.586365
0x1ccd,73.97879
0x5e59,83.29823
0x3008,82.48493
0x3ae0,35.397804
0xc294,39.48031
0x770,73.00814
0x78e5,70.633545
0xa3ae,71.724976
0x8592,69.093346
0x7b0f,74.656624
0x8b1d,75.91806
0x16a2,82.60512
0x8a3c,78.58806
0x22f1,77.71684
0x6a10,81.20803
0x7506,82.02822
0x3b8e,36.826523
0x9a1a,76.65422
0x5163,76.54911
0x8d00,76.98184
0x4a83,82.80914
0x716e,68.42489
0xbfeb,82.04559
0x3dab,75.84957
0x3dbe,86.228195
0xac3b,80.90082
0x6a4c,49.12615
0x3aa8,71.45254
0x949a,71.72247
0x479f,75.57437
0x7fdd,72.92064
0x6eaa,77.28064
0x1e84,79.56974
0xa1f,83.08456
0x7d48,81.24195
0x8c1a,59.108257
0x3368,79.218445
0xb965,79.47086
0x66f9,92.64716
0x5c25,79.102486
0x2924,77.2948
0x16af,83.73389
0x704b,33.448605
0x87c3,88.20255
0x463f,77.93704
0x1e90,36.07175
0x9886,78.946884
0x3ff9,74.892975
0x526c,72.69967
0xa626,72.18419
0x3742,83.17588
0x303c,71.178566
0x51bb,67.64418
0x827,74.72147
0x2ecc,72.19461
0x307f,77.37275
0x6892,64.766205
0x11e4,83.184975
0x3430,74.64372
0x8ecd,81.11711
0x318e,70.08123
0x41fa,82.406525
0x248d,40.629227
0xb59a,67.8294
0x8a60,74.1358
0x4510,71.96626
0x70d,78.99431
0xc649,67.53893
0x8e9d,78.07572
0x6917,93.01114
0x811c,81.97366
0xa639,75.2847
0x6c6a,81.55119
0x8a1a,72.687355
0xe63,35.790974
0x2fd6,70.83075
0x3972,76.637405
0xc67,38.849003
0x1122,74.20849
0x85a5,72.18507
0x7a6d,66.231766
0x8fee,84.812386
0x210e,72.683784
0x5430,82.82522
0x8ecc,68.895935
0x93a,82.80993
0x1bc7,76.16157
0x19c8,85.88368
0x7955,88.5125
0x82dd,67.029144
0x5765,27.673306
0xc21,72.68021
0x3479,83.08083
0x294b,70.04414
0x354e,82.629944
0x655b,77.969635
0xa369,52.509304
0x9676,71.78278
0x5082,75.96439
0xbd89,71.95857
0x1de6,80.92382
0xed4,62.399376
0x77e6,68.923706
0x76b2,79.335205
0x1169,80.15503
0x993c,71.278404
0x5a54,65.21162
0x6e97,75.995056
0x8c74,82.16923
0x5828,29.05478
0x928e,71.008354
0xaf22,69.34283
0x4db6,75.715096
0x6619,77.77743
0x8693,96.34531
0x225e,77.45217
0x2ab1,82.18184
0x7b58,78.75357
0xb2b6,82.58238
0x409b,74.158844
0x9ab8,75.81666
0xaee1,71.18808
0x5281,66.57862
0xb0e1,69.538734
0x1950,78.482025
0x9a9c,73.95445
0xac5d,89.14153
0xeb2,85.11317
0x953c,83.1854
0x1a35,88.040375
0x7637,81.45095
0x3c11,92.31047
0x1ace,75.758415
0xc178,41.321556
0x7ab0,79.94443
0x835d,40.33784
0xc6b1,39.34212
0xc4e6,75.17756
0xa35f,66.15143
0x1bed,91.03486
0x5774,80.155655
0xbae6,75.97161
0xb5e4,73.370834
0xb964,76.95979
0x6945,91.3333
0xa805,69.899895
0x5a83,38.594242
0xb8b8,79.839806
0xbde2,79.45384
0xbb40,80.895615
0x6b9d,79.81792
0x5456,40.620148
0x9cdf,71.85449
0x9035,37.320225
0x8c6a,80.73646
0x971b,81.38786
0x7b5c,80.38931
0x3aeb,71.18351
0x52f6,79.661385
0x6a45,60.42748
0x1d93,79.64372
0x80ac,73.79667
0x8e7a,84.00791
0x22c4,73.13732
0x1c68,72.03209
0xb65f,70.492134
0x73ef,62.798965
0x3e8d,62.843548
0xade3,28.386198
0x685d,91.72322
0xa153,66.74568
0x3929,77.21609
0x222b,75.10209
0x117e,72.33547
0x87c1,78.94504
0x78c4,83.91628
0x8b7f,82.75661
0x26b3,81.66644
0x6d58,78.95337
0xbc77,68.91751
0x337e,84.00257
0x5cd1,90.50385
0x7bf1,69.948204
0x3e7e,44.54685
0xaaa,77.78792
0x1212,39.583466
0x8857,71.45245
0x432e,74.42027
0x9ffd,79.42347
0x8a9c,67.3678
0x4019,82.82514
0x7b5a,35.50164
0x3f50,70.12691
0x388f,73.82997
0x7d7c,77.81144
0x8d6,61.806873
0x4798,88.96714
0xc570,87.47711
0x3f0b,36.021946
0xae0e,72.13024
0xa315,75.43049
0x10e1,77.16086
0x33ff,73.58159
0x5897,73.49379
0x9113,32.496082
0x7899,79.85386
0x1735,66.30442
0x6154,79.502914
0x7e75,90.55524
0x176d,40.24726
0x19ad,69.26552
0x4b8a,88.426125
0x34a9,77.607506
0xc80a,88.45625
0x5914,63.469013
0x1376,88.95
0x7df9,74.167206
0x3a88,73.40317
0x4010,63.175888
0x150b,78.48193
0xc5f9,23.706337
0x9d9e,76.109566
0xed1,73.8786
0xa056,80.7179
0xc5d9,61.677303
0xbc53,76.8094
0x8b7a,82.32664
0x1639,70.34821
0x882,36.552143
0xab1f,36.91101
0x51b6,73.71649
0x273a,76.38479
0x3f39,81.267296
0x24af,73.991486
0xbc66,83.11768
0xaec,75.91937
0x1266,81.584404
0x9ace,41.60965
0xa39c,80.57667
0x7e88,72.50994
0x2aec,66.66991
0xa5bb,82.69904
0x1db3,82.280716
0xb790,82.99106
0xb602,76.99265
0x27b2,82.11287
0x604e,78.20555
0x1018,67.26428
0x8265,82.90986
0x4424,83.3825
0x7f67,74.41452
0xc729,79.17281
0xacd0,83.61418
0x9ba5,78.755135
0x31a7,48.89026
0x1733,72.1076
0x5eaa,72.18901
0x9a12,80.04678
0x8579,65.72251
0xa9e3,68.98529
0x44ae,82.62693
0x2190,79.62096
0x10ce,78.431076
0xadb5,81.60307
0x2274,70.17633
0xa980,90.21467
0x8638,72.912506
0x6b33,68.00665
0x645c,81.49721
0x4b09,79.518776
0x527b,78.311386
0xc832,68.90294
0xa62a,84.88963
0xbdd1,91.85436
0xa850,80.41518
0x710d,82.73619
0x1a80,36.673187
0x2b65,82.43767
0x4e7c,71.26156
0x1d7c,81.29406
0x2379,54.918888
0xb9c6,68.329216
0x922e,91.59242
0x8810,76.40875
0xa007,71.70214
0x6208,90.58389
0x7627,89.157936
0xc1be,25.179098
0xbe64,72.863266
0xa9d8,79.31236
0x3c1e,35.073193
0x6a4,68.23658
0xc6b3,80.25504
0x7216,76.18353
0x1044,88.66268
0x617d,90.332375
0x1147,68.39648
0xa725,81.93345
0x7d5a,77.07326
0x47d2,82.99558
0xa766,84.1698
0xa57,36.268234
0x7278,75.82847
0x1833,79.303764
0x1702,56.678795
0x4bed,83.11063
0x183a,72.85669
0x4340,74.21311
0x96f9,75.501724
0x2810,63.737034
0x229b,63.15852
0x9554,78.5157
0x85f0,72.47336
0x4193,79.97139
0x9124,75.45903
0xc336,80.31951
0x7353,74.99264
0xb450,86.25829
0x21cb,81.71272
0x4e79,83.311264
0x41ce,83.10372
0x6497,82.32664
0x2a97,81.79243
0xbf68,77.66626
0x38dd,73.1633
0x9eeb,83.62048
0x9fd2,72.5712
0x79fa,70.839584
0x9486,87.84998
0xa95f,70.42898
0x1398,72.56308
0x96ae,36.94608
0x682,82.165634
0x2720,82.37473
0x8fe,77.34877
0x2514,75.71268
0x31d1,80.898026
0x6d00,78.66535
0x672f,74.632805
0x9768,79.968094
0x280f,86.80066
0x2bb1,75.96106
0x7bc6,70.325714
0xbbe8,90.198524
0x4344,80.27925
0x448a,78.6538
0x4c8b,76.51726
0x9f78,33.669117
0xa26d,75.38589
0x8767,70.70585
0x5656,72.38718
0xb7c2,84.87059
0x655,78.41741
0x9f9b,79.66711
0x94ee,64.53795
0xbc4e,73.75673
0xda3,81.58744
0x86d,70.13383
0x45e4,40.32004
0x4460,62.052444
0xbec5,82.51999
0x4c4a,70.588455
0x1967,78.60466
0x408c,80.93213
0x2e4b,89.329834
0x16f1,72.315865
0x8cab,78.90446
0x2a41,58.832542
0x26ec,80.992485
0x2dba,73.30867
0x13c4,66.11307
0x496d,69.78844
0x432d,80.89563
0x6daa,77.674515
0x3c14,81.28456
0x2ac0,73.28687
0x2a4a,76.991425
0x4a55,73.56787
0xc825,78.35244
0x7668,79.548035
0x80ad,66.31354
0x8bc3,60.204193
0x7897,82.23378
0x327f,81.114685
0x8eea,79.08218
0x7192,82.99844
0xc6e,68.81322
0xb14b,29.159203
0xb66b,84.579544
0x72a9,67.39207
0x7091,83.86949
0x86d5,72.88166
0x8108,75.21221
0x4708,73.95261
0xa953,73.92772
0xc65,80.95736
0x73e,74.90586
0x6a0b,69.101524
0x55fc,77.6655
0x99ee,74.69964
0x20a3,77.394226
0x70c9,80.56917
0xbacc,76.06799
0xaa2d,78.14957
0x26ac,70.57562
0x7c9a,92.91413
0x9e46,79.44704
0xa3c8,74.76657
0x1475,73.73389
0x4461,26.830492
0x675c,82.01271
0x2475,53.605534
0x50e0,81.14529
0x73b7,93.5766
0x9c7c,66.12517
0xc3e5,78.34749
0x98ce,33.677647
0xa96b,81.11708
0x40af,71.08503
0x342d,77.84323
0x12dd,78.383095
0x7e71,71.54274
0xa201,92.12169
0xc2bb,70.169464
0x947f,74.88371
0x3861,74.89428
0x9df8,83.22529
0x6096,74.787735
0x94d9,70.26801
0xb9e2,39.214058
0x3f1d,79.595085
0x7d4a,35.034595
0x7554,73.71701
0x85d7,81.3736
0x3f2c,70.14368
0x698f,82.76698
0x402b,84.2713
0xbd94,74.73593
0x9be9,66.902916
0xb2cb,74.30325
0x397a,81.94199
0x4106,71.29848
0x8eff,45.765766
0x63e0,74.13885
0x68ab,79.09546
0x89c9,70.90946
0x9017,80.64099
0x3a46,77.41917
0x73a9,72.53581
0x9422,73.27174
0xa79a,79.57467
0x4b63,84.162125
0xf3b,77.35043
0xbd0,76.06534
0x4d03,66.8208
0x4e89,68.999565
0x3604,83.135025
0xbf1c,80.38835
0xc550,81.61424
0x7002,79.423515
0x339e,77.618
0xae40,84.44313
0x1121,82.60728
0x5a47,79.51466
0x644e,82.562584
0x235b,72.08674
0x2897,81.90902
0x669f,74.00351
0x5b1f,62.417923
0x94d8,32.38627
0x2136,79.26916
0x552d,76.36361
0xa50f,83.17911
0x2d94,75.02701
0x6b05,69.47367
